date,produit_id,categorie,quantite_vendue,stock_initial,peremption_jours,prix_vente,promotion,temperature_max,pluie_mm,evenement,magasin
2024-11-13,Lait_1L,produit_frais,80.0,347,5,1200,0,33.6,1.2,None,Thies_Centre
2022-07-09,Lait_1L,produit_frais,96.0,106,5,1200,0,35.3,2.9,None,Saint-Louis_Marche
2023-11-13,Lait_1L,produit_frais,80.0,311,7,1200,0,33.3,1.6,None,Saint-Louis_Marche
2024-04-03,Riz_5kg,epicerie,121.3713457584723,482,14,2000,0,37.7,1.5,Ramadan,Thies_Centre
2024-04-05,Riz_5kg,epicerie,147.31712226073003,245,14,2000,0,45.0,0.9,Ramadan,Dakar_Corniche
2022-10-14,Pommes_kg,fruit,73.0,427,5,600,1,25.0,1.0,None,Dakar_Corniche
2022-07-11,Bananes_kg,fruit,50.0,372,5,700,0,30.8,0.2,None,Saint-Louis_Marche
2022-04-17,Lait_1L,produit_frais,219.7466122449545,268,3,1200,0,31.1,0.4,Ramadan,Saint-Louis_Marche
2024-10-06,Poulet_frais,viande,48.0,415,7,2500,1,34.6,1.4,None,Thies_Centre
2022-06-24,Poisson_frais,poisson,67.0,307,5,1500,0,32.8,3.9,None,Dakar_Corniche
2022-05-20,Sucre_1kg,epicerie,19.0,312,7,400,0,25.0,1.9,None,Saint-Louis_Marche
2023-02-03,Oignons_kg,legume,82.0,340,10,300,0,41.4,0.4,None,Dakar_Corniche
2022-09-23,Lait_1L,produit_frais,77.0,452,14,1200,0,29.1,0.9,None,Thies_Centre
2024-05-24,Oignons_kg,legume,77.0,145,3,300,1,40.7,4.3,None,Saint-Louis_Marche
2024-03-06,Bananes_kg,fruit,72.0,328,7,700,1,31.2,2.7,None,Thies_Centre
2024-05-27,Lait_1L,produit_frais,69.0,175,14,1200,0,29.0,0.9,None,Dakar_Corniche
2024-12-20,Poulet_frais,viande,38.0,441,3,2500,0,25.0,1.1,None,Thies_Centre
2024-01-03,Pommes_kg,fruit,69.0,356,3,600,1,26.7,0.9,None,Dakar_Corniche
2024-04-21,Poisson_frais,poisson,69.0,232,14,1500,0,28.6,0.6,None,Thies_Centre
2022-03-03,Oignons_kg,legume,83.0,443,7,300,0,35.7,0.9,None,Thies_Centre
2022-03-18,Poulet_frais,viande,41.0,364,10,2500,0,25.5,1.5,None,Saint-Louis_Marche
2024-08-05,Oignons_kg,legume,108.0,391,5,300,0,34.5,0.5,None,Dakar_Corniche
2022-01-16,Poulet_frais,viande,44.0,458,10,2500,1,26.1,0.3,None,Dakar_Corniche
2022-01-26,Huile_1L,epicerie,103.0,304,7,800,0,32.5,3.5,None,Thies_Centre
2023-01-01,Pommes_kg,fruit,80.0,309,5,600,0,30.7,1.3,None,Thies_Centre
2022-10-15,Lait_1L,produit_frais,93.0,409,7,1200,0,30.9,1.4,None,Thies_Centre
2022-11-11,Lait_1L,produit_frais,77.0,339,14,1200,0,33.7,0.7,None,Dakar_Corniche
2023-11-22,Bananes_kg,fruit,61.0,418,10,700,0,45.0,2.4,None,Saint-Louis_Marche
2024-04-20,Sucre_1kg,epicerie,20.0,129,10,400,0,38.9,10.5,None,Saint-Louis_Marche
2024-10-04,Pommes_kg,fruit,86.0,206,7,600,1,32.5,1.0,None,Thies_Centre
2022-08-02,Riz_5kg,epicerie,50.0,138,7,2000,0,28.0,1.6,None,Saint-Louis_Marche
2022-09-19,Pommes_kg,fruit,81.0,258,10,600,0,25.0,2.8,None,Saint-Louis_Marche
2022-10-17,Tomates_kg,legume,119.0,362,5,500,0,36.6,0.7,None,Saint-Louis_Marche
2022-07-27,Huile_1L,epicerie,110.0,147,7,800,0,33.1,1.9,None,Dakar_Corniche
2023-11-01,Tomates_kg,legume,128.0,195,3,500,0,31.5,8.3,None,Saint-Louis_Marche
2024-09-16,Oignons_kg,legume,79.0,331,3,300,0,28.5,2.1,None,Thies_Centre
2023-01-18,Poisson_frais,poisson,86.0,162,10,1500,0,35.7,0.9,None,Dakar_Corniche
2024-06-13,Lait_1L,produit_frais,79.0,475,5,1200,0,25.1,0.9,None,Dakar_Corniche
2022-10-06,Bananes_kg,fruit,43.0,147,3,700,0,25.0,4.5,None,Thies_Centre
2023-07-23,Huile_1L,epicerie,101.0,278,10,800,0,35.7,5.4,None,Saint-Louis_Marche
2024-10-22,Bananes_kg,fruit,58.0,253,10,700,0,29.9,2.6,None,Saint-Louis_Marche
2023-11-16,Riz_5kg,epicerie,277.11762091479534,322,7,2000,0,36.6,1.1,None,Thies_Centre
2023-08-22,Poulet_frais,viande,46.0,154,5,2500,0,31.9,0.1,None,Saint-Louis_Marche
2022-04-25,Poulet_frais,viande,71.32679078584734,455,5,2500,0,33.6,0.1,Ramadan,Thies_Centre
2022-10-27,Poulet_frais,viande,36.0,372,5,2500,0,31.9,0.3,None,Saint-Louis_Marche
2022-03-05,Poulet_frais,viande,40.0,305,5,2500,0,41.7,3.5,None,Thies_Centre
2024-01-07,Lait_1L,produit_frais,83.0,110,3,1200,0,26.9,2.1,None,Dakar_Corniche
2024-02-19,Tomates_kg,legume,105.0,450,10,500,0,34.3,4.5,None,Saint-Louis_Marche
2024-03-12,Bananes_kg,fruit,136.93737179122436,325,3,700,0,41.4,1.6,Ramadan,Saint-Louis_Marche
2023-06-22,Lait_1L,produit_frais,84.0,149,10,1200,0,30.3,2.0,None,Thies_Centre
2023-07-04,Poulet_frais,viande,36.0,291,7,2500,0,35.7,2.3,None,Saint-Louis_Marche
2022-10-31,Poisson_frais,poisson,74.0,460,3,1500,0,30.7,1.9,None,Saint-Louis_Marche
2022-10-02,Riz_5kg,epicerie,54.0,252,3,2000,0,26.0,2.5,None,Thies_Centre
2024-02-13,Poulet_frais,viande,44.0,177,14,2500,0,28.0,3.8,None,Thies_Centre
2022-12-11,Huile_1L,epicerie,105.0,344,10,800,0,33.5,2.7,None,Thies_Centre
2024-04-15,Pommes_kg,fruit,81.0,101,10,600,0,27.2,1.9,None,Saint-Louis_Marche
2023-12-20,Tomates_kg,legume,133.0,103,3,500,1,30.8,3.6,None,Saint-Louis_Marche
2024-07-31,Pommes_kg,fruit,62.0,340,5,600,0,33.2,0.6,None,Thies_Centre
2022-12-02,Bananes_kg,fruit,49.0,315,14,700,0,26.6,4.0,None,Thies_Centre
2022-03-06,Pommes_kg,fruit,82.0,263,14,600,1,28.5,5.5,None,Thies_Centre
2024-06-08,Tomates_kg,legume,99.0,315,5,500,0,32.5,1.7,None,Thies_Centre
2022-06-20,Poulet_frais,viande,44.0,180,3,2500,0,27.1,0.0,None,Thies_Centre
2023-05-01,Huile_1L,epicerie,98.0,262,10,800,0,36.8,1.3,None,Thies_Centre
2022-10-04,Tomates_kg,legume,120.0,337,7,500,0,28.9,0.2,None,Dakar_Corniche
2023-04-07,Poulet_frais,viande,71.0051461229149,318,7,2500,0,36.4,2.9,Ramadan,Saint-Louis_Marche
2022-05-20,Bananes_kg,fruit,47.0,407,3,700,1,36.8,1.7,None,Dakar_Corniche
2023-10-13,Sucre_1kg,epicerie,30.0,370,7,400,0,31.2,1.4,None,Saint-Louis_Marche
2024-09-13,Bananes_kg,fruit,56.0,414,5,700,0,31.9,0.1,None,Dakar_Corniche
2024-11-13,Tomates_kg,legume,130.0,378,3,500,0,25.0,1.9,None,Dakar_Corniche
2023-12-06,Riz_5kg,epicerie,64.0,411,10,2000,0,37.5,1.6,None,Saint-Louis_Marche
2023-04-19,Tomates_kg,legume,288.4046555755502,204,7,500,0,34.0,0.0,Ramadan,Saint-Louis_Marche
2022-04-22,Pommes_kg,fruit,130.70936933334275,471,3,600,0,35.1,3.3,Ramadan,Dakar_Corniche
2024-08-24,Oignons_kg,legume,87.0,226,7,300,0,26.3,3.1,None,Dakar_Corniche
2022-10-13,Bananes_kg,fruit,70.0,355,5,700,0,29.0,10.0,None,Dakar_Corniche
2023-05-02,Huile_1L,epicerie,108.0,170,5,800,0,25.3,1.9,None,Thies_Centre
2023-07-25,Tomates_kg,legume,125.0,344,10,500,0,34.6,2.8,None,Dakar_Corniche
2023-10-09,Poisson_frais,poisson,50.0,224,14,1500,0,25.0,0.2,None,Dakar_Corniche
2024-01-06,Oignons_kg,legume,94.0,443,10,300,1,38.2,3.1,None,Dakar_Corniche
2024-01-27,Poulet_frais,viande,37.0,228,5,2500,0,25.0,0.4,None,Saint-Louis_Marche
2023-10-31,Sucre_1kg,epicerie,28.0,315,7,400,0,28.8,7.8,None,Saint-Louis_Marche
2023-02-19,Lait_1L,produit_frais,79.0,136,3,1200,0,32.1,1.0,None,Thies_Centre
2024-09-04,Lait_1L,produit_frais,89.0,236,5,1200,1,30.6,3.1,None,Dakar_Corniche
2024-01-18,Poisson_frais,poisson,71.0,273,14,1500,0,35.4,0.4,None,Dakar_Corniche
2023-04-25,Tomates_kg,legume,105.0,333,3,500,0,30.3,0.3,None,Dakar_Corniche
2023-11-15,Pommes_kg,fruit,71.0,168,5,600,0,28.7,0.8,None,Thies_Centre
2023-03-14,Huile_1L,epicerie,129.0,337,5,800,0,29.8,0.6,None,Dakar_Corniche
2023-04-14,Tomates_kg,legume,240.53709696336915,333,14,500,0,32.1,1.1,Ramadan,Thies_Centre
2023-01-06,Pommes_kg,fruit,70.0,299,7,600,0,37.8,0.0,None,Saint-Louis_Marche
2022-06-13,Riz_5kg,epicerie,44.0,253,7,2000,0,35.6,3.9,None,Thies_Centre
2023-08-10,Riz_5kg,epicerie,50.0,233,7,2000,1,31.3,0.2,None,Saint-Louis_Marche
2023-08-12,Poisson_frais,poisson,72.0,316,14,1500,0,34.6,1.2,None,Saint-Louis_Marche
2024-04-25,Lait_1L,produit_frais,337.27096883691434,413,7,1200,0,36.3,0.3,None,Dakar_Corniche
2022-07-20,Lait_1L,produit_frais,69.0,191,10,1200,1,29.0,1.5,None,Dakar_Corniche
2023-12-01,Oignons_kg,legume,79.0,194,14,300,0,32.6,3.0,None,Thies_Centre
2022-02-08,Bananes_kg,fruit,52.0,482,3,700,0,30.2,0.7,None,Thies_Centre
2022-03-09,Oignons_kg,legume,90.0,289,14,300,0,30.8,0.6,None,Thies_Centre
2023-01-14,Oignons_kg,legume,86.0,382,14,300,1,26.9,0.5,None,Thies_Centre
2023-04-12,Tomates_kg,legume,313.4445884221171,409,3,500,0,25.0,3.8,Ramadan,Saint-Louis_Marche
2022-05-25,Tomates_kg,legume,122.0,301,3,500,0,31.6,2.4,None,Thies_Centre
2022-03-18,Poisson_frais,poisson,70.0,244,10,1500,0,25.0,1.3,None,Saint-Louis_Marche
2023-06-29,Riz_5kg,epicerie,86.03510232247764,403,10,2000,0,27.9,1.1,Tabaski,Saint-Louis_Marche
2024-02-17,Sucre_1kg,epicerie,25.0,402,7,400,0,30.2,4.0,None,Saint-Louis_Marche
2024-03-06,Sucre_1kg,epicerie,26.0,195,10,400,1,25.0,4.6,None,Saint-Louis_Marche
2023-03-22,Huile_1L,epicerie,105.0,317,7,800,0,25.0,0.6,None,Thies_Centre
2024-09-16,Tomates_kg,legume,125.0,227,10,500,0,26.0,2.4,None,Thies_Centre
2024-01-15,Riz_5kg,epicerie,49.0,141,5,2000,0,34.3,0.6,None,Dakar_Corniche
2022-09-20,Tomates_kg,legume,138.0,445,10,500,0,38.1,4.7,None,Thies_Centre
2022-04-30,Poulet_frais,viande,105.4164335349779,411,14,2500,0,28.8,1.0,Ramadan,Saint-Louis_Marche
2023-07-14,Sucre_1kg,epicerie,33.0,208,3,400,0,30.5,0.2,None,Thies_Centre
2023-07-26,Tomates_kg,legume,123.0,101,10,500,0,36.3,1.6,None,Dakar_Corniche
2022-11-04,Poulet_frais,viande,39.0,318,3,2500,0,33.0,0.4,None,Thies_Centre
2022-10-30,Oignons_kg,legume,92.0,433,5,300,1,34.3,1.7,None,Thies_Centre
2022-05-18,Poisson_frais,poisson,86.0,375,10,1500,0,37.1,0.4,None,Dakar_Corniche
2023-08-09,Poisson_frais,poisson,71.0,192,10,1500,0,26.3,3.3,None,Saint-Louis_Marche
2024-04-16,Pommes_kg,fruit,88.0,263,14,600,0,30.7,0.0,None,Dakar_Corniche
2023-10-02,Sucre_1kg,epicerie,36.0,421,5,400,0,36.9,0.2,None,Saint-Louis_Marche
2023-01-17,Lait_1L,produit_frais,68.0,499,14,1200,0,31.5,0.1,None,Dakar_Corniche
2024-03-08,Poulet_frais,viande,41.0,205,7,2500,0,26.6,0.8,None,Dakar_Corniche
2024-07-30,Sucre_1kg,epicerie,30.0,483,7,400,0,32.0,1.8,None,Thies_Centre
2023-07-09,Sucre_1kg,epicerie,29.0,365,10,400,0,35.7,1.5,None,Saint-Louis_Marche
2023-09-21,Sucre_1kg,epicerie,31.0,305,10,400,0,37.4,2.2,None,Saint-Louis_Marche
2023-08-19,Huile_1L,epicerie,89.0,384,10,800,1,32.2,0.3,None,Dakar_Corniche
2024-06-08,Pommes_kg,fruit,92.0,145,14,600,0,29.9,0.2,None,Dakar_Corniche
2023-10-15,Lait_1L,produit_frais,81.0,465,3,1200,0,25.0,3.1,None,Thies_Centre
2022-01-19,Tomates_kg,legume,141.0,144,3,500,0,29.6,1.2,None,Saint-Louis_Marche
2022-03-27,Riz_5kg,epicerie,52.0,407,5,2000,0,38.0,0.2,None,Saint-Louis_Marche
2023-11-16,Huile_1L,epicerie,101.0,130,5,800,0,35.3,1.6,None,Saint-Louis_Marche
2022-12-01,Pommes_kg,fruit,90.0,396,14,600,0,34.9,0.6,None,Thies_Centre
2023-04-15,Bananes_kg,fruit,119.25372730829177,272,3,700,0,39.7,1.6,Ramadan,Dakar_Corniche
2022-11-19,Pommes_kg,fruit,74.0,238,3,600,0,27.7,1.3,None,Saint-Louis_Marche
2024-11-28,Lait_1L,produit_frais,96.0,495,3,1200,0,36.1,1.6,None,Thies_Centre
2022-02-27,Riz_5kg,epicerie,43.0,249,10,2000,0,28.4,0.9,None,Saint-Louis_Marche
2023-12-31,Bananes_kg,fruit,58.0,109,3,700,0,30.0,7.2,None,Thies_Centre
2022-08-26,Bananes_kg,fruit,63.0,248,10,700,1,32.9,3.1,None,Dakar_Corniche
2023-01-09,Poulet_frais,viande,45.0,473,3,2500,0,27.1,0.5,None,Thies_Centre
2024-03-13,Tomates_kg,legume,310.54716127648317,393,5,500,0,37.8,3.2,Ramadan,Saint-Louis_Marche
2023-02-13,Poulet_frais,viande,32.0,282,5,2500,0,39.4,3.1,None,Saint-Louis_Marche
2023-08-31,Pommes_kg,fruit,91.0,178,5,600,0,32.9,1.1,None,Saint-Louis_Marche
2024-07-13,Oignons_kg,legume,96.0,374,7,300,0,35.5,1.4,None,Thies_Centre
2022-11-12,Oignons_kg,legume,83.0,388,3,300,0,38.1,0.5,None,Saint-Louis_Marche
2024-05-16,Tomates_kg,legume,126.0,345,14,500,0,34.5,7.2,None,Thies_Centre
2024-04-01,Bananes_kg,fruit,142.1072233532591,310,10,700,0,36.6,3.0,Ramadan,Dakar_Corniche
2023-10-29,Lait_1L,produit_frais,85.0,298,5,1200,0,33.7,0.5,None,Thies_Centre
2024-01-09,Poulet_frais,viande,44.0,244,5,2500,0,25.0,2.6,None,Dakar_Corniche
2024-06-04,Poisson_frais,poisson,62.0,103,5,1500,0,25.0,2.6,None,Dakar_Corniche
2022-03-02,Poisson_frais,poisson,90.0,358,14,1500,0,39.1,2.4,None,Thies_Centre
2023-06-10,Oignons_kg,legume,97.0,473,7,300,0,31.8,0.7,None,Thies_Centre
2024-07-21,Pommes_kg,fruit,75.0,213,5,600,0,36.8,5.4,None,Dakar_Corniche
2022-04-27,Lait_1L,produit_frais,205.21756869482098,133,10,1200,0,28.3,2.5,Ramadan,Saint-Louis_Marche
2024-07-31,Huile_1L,epicerie,98.0,366,5,800,0,34.8,1.3,None,Thies_Centre
2024-07-12,Lait_1L,produit_frais,71.0,334,14,1200,0,34.0,5.3,None,Saint-Louis_Marche
2024-08-10,Bananes_kg,fruit,65.0,219,14,700,0,36.0,0.4,None,Thies_Centre
2023-02-05,Oignons_kg,legume,107.0,235,3,300,0,33.6,2.7,None,Saint-Louis_Marche
2022-06-18,Huile_1L,epicerie,99.0,211,10,800,0,30.8,3.5,None,Dakar_Corniche
2024-03-01,Tomates_kg,legume,123.0,309,10,500,0,25.0,0.8,None,Dakar_Corniche
2022-04-08,Pommes_kg,fruit,175.84368558276154,439,7,600,0,43.4,1.4,Ramadan,Saint-Louis_Marche
2022-10-16,Riz_5kg,epicerie,49.0,112,14,2000,0,28.6,3.6,None,Thies_Centre
2024-10-06,Sucre_1kg,epicerie,30.0,338,10,400,0,31.3,2.0,None,Saint-Louis_Marche
2024-05-28,Bananes_kg,fruit,57.0,102,3,700,0,29.7,2.1,None,Dakar_Corniche
2024-02-27,Poulet_frais,viande,36.0,149,5,2500,0,29.7,7.0,None,Saint-Louis_Marche
2022-10-20,Lait_1L,produit_frais,75.0,490,5,1200,1,34.1,5.0,None,Thies_Centre
2023-12-26,Lait_1L,produit_frais,79.0,420,14,1200,1,36.1,0.8,None,Dakar_Corniche
2024-11-15,Tomates_kg,legume,106.0,493,14,500,0,27.8,0.1,None,Thies_Centre
2022-07-07,Riz_5kg,epicerie,53.0,459,10,2000,0,26.8,3.0,None,Saint-Louis_Marche
2023-02-01,Lait_1L,produit_frais,68.0,359,5,1200,0,35.4,0.9,None,Dakar_Corniche
2023-11-22,Pommes_kg,fruit,58.0,242,10,600,0,32.0,3.4,None,Saint-Louis_Marche
2023-10-10,Pommes_kg,fruit,78.0,234,10,600,0,29.5,4.0,None,Saint-Louis_Marche
2022-10-01,Tomates_kg,legume,119.0,127,5,500,0,26.4,1.0,None,Dakar_Corniche
2022-02-06,Poulet_frais,viande,37.0,129,5,2500,0,30.6,3.7,None,Dakar_Corniche
2022-07-17,Poulet_frais,viande,37.0,143,14,2500,0,29.4,1.8,None,Dakar_Corniche
2022-12-21,Pommes_kg,fruit,80.0,123,14,600,0,31.7,1.0,None,Saint-Louis_Marche
2023-11-09,Riz_5kg,epicerie,52.0,218,5,2000,0,33.7,1.3,None,Dakar_Corniche
2022-06-25,Pommes_kg,fruit,93.0,481,3,600,1,30.5,5.3,None,Dakar_Corniche
2024-12-03,Riz_5kg,epicerie,43.0,279,14,2000,0,30.3,0.5,None,Saint-Louis_Marche
2024-02-16,Poisson_frais,poisson,68.0,479,10,1500,0,31.5,4.1,None,Thies_Centre
2024-01-12,Huile_1L,epicerie,98.0,128,14,800,0,27.9,2.4,None,Thies_Centre
2022-03-03,Lait_1L,produit_frais,78.0,175,7,1200,1,31.1,0.7,None,Thies_Centre
2024-10-31,Oignons_kg,legume,96.0,286,14,300,0,34.9,8.2,None,Dakar_Corniche
2022-01-26,Sucre_1kg,epicerie,38.0,358,7,400,0,31.5,0.2,None,Saint-Louis_Marche
2023-04-06,Poisson_frais,poisson,112.60815880522279,373,14,1500,0,26.1,1.5,Ramadan,Thies_Centre
2022-05-18,Huile_1L,epicerie,114.0,395,7,800,1,40.6,3.7,None,Dakar_Corniche
2022-07-21,Pommes_kg,fruit,65.0,396,10,600,0,29.8,4.2,None,Dakar_Corniche
2022-04-26,Bananes_kg,fruit,122.87583310041329,298,5,700,0,26.7,2.6,Ramadan,Dakar_Corniche
2022-01-22,Huile_1L,epicerie,113.0,238,5,800,0,26.9,1.0,None,Dakar_Corniche
2023-07-25,Pommes_kg,fruit,77.0,430,10,600,0,30.6,3.6,None,Saint-Louis_Marche
2023-08-22,Oignons_kg,legume,75.0,365,5,300,0,31.9,8.0,None,Dakar_Corniche
2022-03-28,Poisson_frais,poisson,73.0,398,14,1500,0,39.7,2.4,None,Thies_Centre
2023-08-10,Poulet_frais,viande,29.0,283,10,2500,0,26.9,0.2,None,Dakar_Corniche
2023-10-07,Lait_1L,produit_frais,67.0,468,7,1200,0,39.4,0.5,None,Dakar_Corniche
2024-11-27,Pommes_kg,fruit,80.0,489,7,600,0,31.0,1.7,None,Dakar_Corniche
2023-02-07,Bananes_kg,fruit,69.0,138,3,700,0,35.0,0.2,None,Saint-Louis_Marche
2024-05-22,Sucre_1kg,epicerie,36.0,129,10,400,0,32.9,5.1,None,Dakar_Corniche
2022-05-02,Oignons_kg,legume,158.60809315143388,267,14,300,0,41.0,2.1,Ramadan,Thies_Centre
2023-09-26,Poulet_frais,viande,42.0,129,14,2500,0,29.4,0.2,None,Saint-Louis_Marche
2024-03-08,Bananes_kg,fruit,69.0,381,14,700,1,25.0,1.4,None,Dakar_Corniche
2022-06-24,Poulet_frais,viande,45.0,361,5,2500,0,36.7,1.6,None,Saint-Louis_Marche
2023-04-21,Lait_1L,produit_frais,220.2173702250209,157,3,1200,0,26.7,2.0,Ramadan,Thies_Centre
2023-10-01,Tomates_kg,legume,126.0,305,10,500,0,28.8,2.2,None,Saint-Louis_Marche
2024-11-13,Huile_1L,epicerie,100.0,454,14,800,0,33.9,2.2,None,Saint-Louis_Marche
2022-10-28,Pommes_kg,fruit,83.0,319,5,600,0,29.2,1.1,None,Dakar_Corniche
2024-09-09,Poisson_frais,poisson,64.0,337,5,1500,0,32.0,0.4,None,Thies_Centre
2022-09-12,Riz_5kg,epicerie,63.0,325,14,2000,0,36.1,3.7,None,Dakar_Corniche
2024-07-03,Tomates_kg,legume,124.0,471,10,500,0,30.8,2.3,None,Thies_Centre
2024-05-15,Bananes_kg,fruit,60.0,206,10,700,0,27.3,1.4,None,Dakar_Corniche
2022-12-12,Huile_1L,epicerie,102.0,218,7,800,0,28.9,2.4,None,Dakar_Corniche
2024-07-03,Lait_1L,produit_frais,63.0,317,10,1200,0,34.0,4.8,None,Thies_Centre
2022-07-15,Bananes_kg,fruit,55.0,479,14,700,0,37.3,1.5,None,Thies_Centre
2024-03-29,Tomates_kg,legume,257.15523230422247,257,7,500,1,25.0,0.3,Ramadan,Dakar_Corniche
2022-08-01,Huile_1L,epicerie,110.0,200,3,800,0,40.8,1.2,None,Dakar_Corniche
2023-01-24,Oignons_kg,legume,93.0,491,10,300,0,29.0,0.1,None,Thies_Centre
2024-10-16,Huile_1L,epicerie,107.0,169,10,800,0,33.7,0.7,None,Dakar_Corniche
2022-01-28,Pommes_kg,fruit,83.0,353,10,600,0,25.0,3.7,None,Dakar_Corniche
2024-12-19,Poulet_frais,viande,36.0,201,14,2500,1,25.0,1.2,None,Thies_Centre
2023-03-16,Sucre_1kg,epicerie,26.0,359,10,400,0,31.6,0.3,None,Saint-Louis_Marche
2024-03-03,Oignons_kg,legume,80.0,276,5,300,0,37.3,2.0,None,Thies_Centre
2024-09-15,Poulet_frais,viande,45.0,412,14,2500,0,37.6,0.5,None,Saint-Louis_Marche
2023-07-26,Sucre_1kg,epicerie,30.0,499,7,400,0,36.3,0.9,None,Dakar_Corniche
2024-04-14,Sucre_1kg,epicerie,32.0,187,14,400,0,28.6,0.5,None,Thies_Centre
2023-11-16,Pommes_kg,fruit,79.0,155,14,600,0,29.5,4.5,None,Saint-Louis_Marche
2022-08-03,Poisson_frais,poisson,85.0,255,5,1500,0,31.9,1.4,None,Thies_Centre
2022-12-22,Oignons_kg,legume,90.0,315,7,300,0,30.8,2.3,None,Thies_Centre
2022-07-31,Poulet_frais,viande,42.0,386,14,2500,0,28.3,0.7,None,Thies_Centre
2022-06-19,Oignons_kg,legume,98.0,140,3,300,0,30.4,0.5,None,Dakar_Corniche
2024-04-23,Riz_5kg,epicerie,51.0,203,10,2000,0,25.0,2.0,None,Saint-Louis_Marche
2022-02-22,Riz_5kg,epicerie,51.0,353,7,2000,0,38.1,0.5,None,Thies_Centre
2024-03-18,Pommes_kg,fruit,166.71120305074314,317,3,600,0,27.6,0.8,Ramadan,Dakar_Corniche
2024-03-17,Oignons_kg,legume,217.09237377029334,150,14,300,1,26.2,5.7,Ramadan,Saint-Louis_Marche
2024-12-29,Lait_1L,produit_frais,80.0,318,10,1200,0,25.0,6.0,None,Dakar_Corniche
2024-02-29,Tomates_kg,legume,131.0,333,14,500,0,32.2,0.7,None,Thies_Centre
2024-03-25,Bananes_kg,fruit,140.70640887925595,254,3,700,1,33.7,2.5,Ramadan,Saint-Louis_Marche
2023-03-25,Riz_5kg,epicerie,139.71097100948546,192,14,2000,0,33.1,2.9,Ramadan,Thies_Centre
2023-09-22,Lait_1L,produit_frais,71.0,297,3,1200,0,32.4,0.4,None,Thies_Centre
2022-08-18,Riz_5kg,epicerie,51.0,317,14,2000,0,28.7,1.7,None,Thies_Centre
2024-08-27,Poulet_frais,viande,36.0,274,5,2500,1,26.4,3.6,None,Thies_Centre
2024-01-15,Tomates_kg,legume,121.0,212,3,500,0,31.9,2.3,None,Saint-Louis_Marche
2024-03-25,Huile_1L,epicerie,270.14084798592796,263,7,800,0,32.7,2.4,Ramadan,Dakar_Corniche
2023-07-24,Bananes_kg,fruit,59.0,115,3,700,0,31.9,0.1,None,Thies_Centre
2022-09-14,Sucre_1kg,epicerie,37.0,235,3,400,0,34.4,7.7,None,Saint-Louis_Marche
2023-05-27,Tomates_kg,legume,102.0,113,7,500,0,40.5,1.8,None,Thies_Centre
2023-12-05,Poisson_frais,poisson,74.0,127,5,1500,1,37.6,0.5,None,Dakar_Corniche
2023-07-01,Poisson_frais,poisson,73.0,183,14,1500,0,30.0,2.3,None,Dakar_Corniche
2022-01-20,Bananes_kg,fruit,71.0,459,5,700,0,31.0,1.2,None,Thies_Centre
2023-01-13,Bananes_kg,fruit,61.0,487,3,700,0,34.0,2.0,None,Dakar_Corniche
2024-02-08,Poulet_frais,viande,41.0,494,3,2500,1,35.3,1.0,None,Thies_Centre
2022-09-24,Tomates_kg,legume,133.0,476,7,500,1,37.0,2.5,None,Dakar_Corniche
2024-10-29,Oignons_kg,legume,83.0,105,3,300,0,28.6,0.0,None,Dakar_Corniche
2023-11-05,Bananes_kg,fruit,70.0,471,5,700,0,40.7,4.2,None,Thies_Centre
2024-01-25,Oignons_kg,legume,112.0,204,7,300,0,32.1,2.0,None,Thies_Centre
2024-03-11,Riz_5kg,epicerie,67.45508527185376,404,14,2000,0,26.8,11.8,Ramadan,Dakar_Corniche
2024-11-11,Pommes_kg,fruit,69.0,300,3,600,1,27.4,0.2,None,Dakar_Corniche
2022-06-22,Riz_5kg,epicerie,54.0,310,3,2000,0,25.0,0.7,None,Thies_Centre
2024-10-30,Lait_1L,produit_frais,72.0,155,14,1200,0,28.7,0.1,None,Thies_Centre
2023-10-21,Lait_1L,produit_frais,81.0,178,14,1200,0,33.1,3.0,None,Thies_Centre
2023-05-16,Tomates_kg,legume,117.0,337,3,500,0,28.5,0.0,None,Saint-Louis_Marche
2023-01-24,Tomates_kg,legume,118.0,441,10,500,0,30.2,0.1,None,Thies_Centre
2024-11-08,Riz_5kg,epicerie,55.0,478,10,2000,0,31.8,3.6,None,Saint-Louis_Marche
2024-07-28,Bananes_kg,fruit,62.0,262,7,700,0,28.2,5.4,None,Thies_Centre
2023-03-21,Pommes_kg,fruit,92.0,311,7,600,0,34.7,0.7,None,Thies_Centre
2023-05-14,Sucre_1kg,epicerie,25.0,306,5,400,0,37.8,0.2,None,Saint-Louis_Marche
2022-05-11,Pommes_kg,fruit,73.0,340,5,600,0,25.0,2.3,None,Dakar_Corniche
2023-02-25,Sucre_1kg,epicerie,32.0,435,14,400,0,25.0,0.7,None,Thies_Centre
2022-05-23,Poulet_frais,viande,48.0,470,10,2500,0,32.1,1.9,None,Dakar_Corniche
2024-10-25,Pommes_kg,fruit,85.0,253,14,600,0,25.0,0.8,None,Saint-Louis_Marche
2024-04-25,Bananes_kg,fruit,67.0,313,14,700,0,26.1,2.9,None,Thies_Centre
2023-09-23,Sucre_1kg,epicerie,29.0,385,10,400,0,25.0,1.3,None,Dakar_Corniche
2024-01-08,Lait_1L,produit_frais,82.0,100,5,1200,0,35.8,0.2,None,Saint-Louis_Marche
2023-11-27,Huile_1L,epicerie,94.0,329,7,800,0,33.7,5.0,None,Thies_Centre
